"24A","20-21","2","drainage related ","199665.8","Drainage","","",""
"24A","20-21","3","kapdi facemasks and sanitizer ","199271.33","Help / Fund / Relief Work","","",""
"24A","20-21","4","drainage related ","199560.93","Drainage","","",""
"24A","20-21","5","drainage related ","199188.25","Drainage","","",""
"24A","20-21","6","drainage related ","199550.03","Drainage","","",""
"24A","20-21","7","drainage related ","197583.68","Drainage","","",""
"24A","20-21","8","toilet repair ","199158.62","Toilet","","",""
"24A","20-21","9","chamber repair ","197236.73","Drainage","","",""
"24A","20-21","10","drainage related ","197708.22","Drainage","","",""
"24C","20-21","1","face masks ","200000","Help / Fund / Relief Work","","",""
"24C","20-21","2","concritization ","197158.53","Concretization","","",""
"24C","20-21","3","drainage related ","197494.3","Drainage","","",""
"24C","20-21","4","toilet repair and cleaning ","195518","Toilet","","",""
"24C","20-21","5","drainage related ","199648.19","Drainage","","",""
"24C","20-21","6","school repair work ","198352","Buildings","Resolved","probably should go under development or building","Building is the right code"
"24C","20-21","7","drainage related ","199489.7","Drainage","","",""
"24C","20-21","8","toilet repair ","197598.13","Toilet","","",""
"24C","20-21","9","drainage related ","198695.85","Drainage","","",""
"24C","20-21","10","chamber repair ","199477.99","Drainage","","",""
"25A","20-21","1","cleaning","199604.44","Drainage","","",""
"25A","20-21","2","drainage related ","199409.56","Drainage","","",""
"25A","20-21","3","drainage related ","199833.75","Drainage","","",""
"25A","20-21","4","drainage related ","199037.25","Drainage","","",""
"25A","20-21","5","Foot operated wash basin","198877.59","Help / Fund / Relief Work","","",""
"25A","20-21","6","mask","200000","Help / Fund / Relief Work","","",""
"25A","20-21","7","toilet repair","199654.29","Toilet","","",""
"25A","20-21","8","cateye","199561.6","Road","","",""
"25A","20-21","9","thermoplastic paint","199561.6","Road","","",""
"25B","20-21","1","kapdi bags","100000","Bags","","",""
"25B","20-21","2","kapdi bags","200000","Bags","","",""
"25B","20-21","3","kapdi bags","200000","Bags","","",""
"25B","20-21","4","sanitizer","199373.96","Help / Fund / Relief Work","","",""
"25B","20-21","5","mask","178500","Help / Fund / Relief Work","","",""
"25B","20-21","6","drainage related ","199824.95","Drainage","","",""
"25B","20-21","7","toilet repair","199612.22","Toilet","","",""
"25B","20-21","8","drainage related ","199356.46","Drainage","","",""
"25B","20-21","9","drainage related ","199555.01","Drainage","","",""
"25B","20-21","10","drainage related ","99743.35","Drainage","","",""
"25C","20-21","1","electrification","181159.52","Electrification","","",""
"25C","20-21","2","drainage related ","198906.05","Drainage","","",""
"25C","20-21","3","cctv","199705.56","CCTV","","",""
"25C","20-21","4","concritization ","197384.43","Concretization","","",""
"25C","20-21","5","drainage related ","99580.99","Drainage","","",""
"25C","20-21","6","toilet repair","199343.76","Toilet","","",""
"25C","20-21","7","concritization ","197247.38","Concretization","","",""
"25C","20-21","8","seema bhint bandhane","99071.35","Fencing","","",""
"25C","20-21","9","smashanatle vividh durusti vishayak kame","199646.68","Cemetory / Crematorium","","",""
"25C","20-21","10","smashan mukhya dar","199495.07","Cemetory / Crematorium","","",""
"25C","20-21","11","electrification","99420","Electrification","","",""
"25D","20-21","1","electrification","180379.25","Electrification","","",""
"25D","20-21","2","electrification","181659.72","Electrification","","",""
"25D","20-21","3","drainage related ","199482.57","Drainage","","",""
"25D","20-21","4","drainage related ","198939.34","Drainage","","",""
"25D","20-21","5","drainage related ","199049.49","Drainage","","",""
"25D","20-21","6","drainage related ","199049.49","Drainage","","",""
"25D","20-21","7","electrification","179145.88","Electrification","","",""
"27A","20-21","1","electrification","199136.02","Electrification","","",""
"27A","20-21","2","cleaning","163968.05","Cleaning","","",""
"27A","20-21","3","cleaning","191926.68","Cleaning","","",""
"27A","20-21","4","cleaning","188078.52","Cleaning","","",""
"27A","20-21","5","drainage related ","197802.8","Drainage","","",""
"27A","20-21","6","drainage related ","197926.54","Drainage","","",""
"27A","20-21","7","mask","200000","Help / Fund / Relief Work","","",""
"27A","20-21","8","sanitizer stand","199109.12","Help / Fund / Relief Work","","",""
"27A","20-21","9","mask","200000","Help / Fund / Relief Work","","",""
"27A","20-21","10","kapdi mask","199840","Help / Fund / Relief Work","","",""
"27B","20-21","1","sanitizer stand","199234.35","Help / Fund / Relief Work","","",""
"27B","20-21","2","mask","200000","Help / Fund / Relief Work","","",""
"27B","20-21","3","drainage related ","194418.66","Drainage","","",""
"27B","20-21","4","road related","195492.85","Road","","",""
"27B","20-21","5","road cleaning","197852.82","Cleaning","","",""
"27B","20-21","6","drainage related ","198468.6","Drainage","","",""
"27B","20-21","7","drainage related ","198743.54","Drainage","","",""
"27B","20-21","8","drainage related ","199001.59","Drainage","","",""
"27B","20-21","9","road","96450.92","Road","","",""
"27B","20-21","10","road related","99276.24","Road","","",""
"27C","20-21","1","mask","200000","Help / Fund / Relief Work","","",""
"27C","20-21","2","drainage related ","199387.5","Drainage","","",""
"27C","20-21","3","drainage related ","199846.01","Drainage","","",""
"27C","20-21","4","handle free sanitizer","197473.52","Help / Fund / Relief Work","","",""
"27C","20-21","5","durgandi dur karnyasathi natural sanitrate powder ","178200","Cleaning","","",""
"27C","20-21","6","cleaning","195565.62","Cleaning","","",""
"27C","20-21","7","drainage related ","197432.5","Drainage","","",""
"27C","20-21","8","drainage related ","193819.5","Drainage","","",""
"27C","20-21","9","drainage related ","197664.63","Drainage","","",""
"27C","20-21","10","cleaning","193783.71","Cleaning","","",""
"27D","20-21","1","sanitizer stand","199556.45","Help / Fund / Relief Work","","",""
"27D","20-21","2","gym related","199772.83","Gym","","",""
"27D","20-21","3","drainage related ","196691.14","Drainage","","",""
"27D","20-21","4","cleaning","196444.22","Cleaning","","",""
"27D","20-21","5","gym related","99958.15","Gym","","",""
"27D","20-21","6","cleaning","195571.47","Cleaning","","",""
"27D","20-21","7","dambrikaran","188146.84","Road","","",""
"27D","20-21","8","lahan raste","196573.64","Road","","",""
"27D","20-21","9","drainage related ","199226.72","Drainage","","",""
"27D","20-21","10","cleaning","92436.82","Cleaning","","",""
"25B","17-18","","water dispen. for schools ","190000","Water supply","","",""
"25B","17-18","","water dispen. for schools ","190000","Water supply","","",""
"25A","17-18","","jute bags","200000","Bags","","",""
"25A","17-18","","jute bags","200000","Bags","","",""
"25A","17-18","","jute bags","200000","Bags","","",""
"27A","17-18","","benches","146736.44","Benches","","",""
"27C","17-18","","benches","197309.1","Benches","","",""
"27B","17-18","","benches","194463.86","Benches","","",""
"27C","17-18","","benches","198463.86","Benches","","",""
"25B","17-18","","jute bags","200000","Bags","","",""
"25B","17-18","","jute bags","200000","Bags","","",""
"25B","17-18","","jute bags","200000","Bags","","",""
"27B","17-18","","bolard basavane","88079.68","Steel Bollards","","",""
"27C","17-18","","bolard basavane","94340","Steel Bollards","","",""
"27A","17-18","","bolard basavane","139596.19","Steel Bollards","","",""
"27A","17-18","","bolard basavane","149620.97","Steel Bollards","","",""
"27B","17-18","","BENCHES","163555.4","Benches","","",""
"27A","17-18","","BENCHES","141290.3","Benches","","",""
"24A","17-18","","DRAINAGE ","187951.24","Drainage","","",""
"24A","17-18","","DRAINAGE ","187813.74","Drainage","","",""
"27A","17-18","","BUILDING A LIBRARY","196922.34","Library","","",""
"27A","17-18","","BENCHES","43671","Benches","","",""
"24B","17-18","","sign boards","175000.34","Nameplates","","",""
"27A","17-18","","rada roda","175240.8","Cleaning","","",""
"27B","17-18","","concretization","182361.34","Concretization","","",""
"27B","17-18","","concretization","181679.71","Concretization","","",""
"27D","17-18","","Kusti-akhada development work","155819.68","Garden","","",""
"27B","17-18","","concretization","182009.7","Concretization","","",""
"27A","17-18","","thermoplastic paint","42126","Traffic","","",""
"27A","17-18","","library","182476.01","Library","","",""
"24A","17-18","","BENCHES","141124.62","Benches","","",""
"25A","17-18","","electrification","67781.77","Electrification","","",""
"27C","17-18","","DRAINAGE ","189504.1","Drainage","","",""
"27C","17-18","","DRAINAGE ","189353.72","Drainage","","",""
"27C","17-18","","DRAINAGE ","189493.37","Drainage","","",""
"25D","17-18","","concretization","137536","Concretization","","",""
"27D","17-18","","kapdi bags","190000","Bags","","",""
"25C","17-18","","interlocking blocks","137259.51","Pavement blocks","","",""
"25C","17-18","","interlocking blocks","137255.28","Pavement blocks","","",""
"25C","17-18","","interlocking blocks","137084.22","Pavement blocks","","",""
"25D","17-18","","interlocking blocks","136949.48","Pavement blocks","","",""
"25D","17-18","","concretization","137042.26","Concretization","","",""
"25D","17-18","","interlocking blocks","137251.25","Pavement blocks","","",""
"25D","17-18","","interlocking blocks","137042.08","Pavement blocks","","",""
"25D","17-18","","concretization","137488.86","Concretization","","",""
"25C","17-18","","concretization","137034.17","Concretization","","",""
"25C","17-18","","interlocking blocks","137193.24","Pavement blocks","","",""
"25C","17-18","","concretization","137579.04","Concretization","","",""
"25C","17-18","","concretization","137228.71","Concretization","","",""
"25C","17-18","","concretization","137502.92","Concretization","","",""
"25C","17-18","","concretization","135244.33","Concretization","","",""
"24A","17-18","","drainage ","187583.63","Drainage","","",""
"24A","17-18","","BENCHES","142810.5","Benches","","",""
"24B","17-18","","BENCHES","142027.74","Benches","","",""
"24A","17-18","","rada roda","139008.36","Cleaning","","",""
"24A","17-18","","concretization","98254.64","Concretization","","",""
"25D","17-18","","interlocking blocks","127939.04","Pavement blocks","","",""
"25D","17-18","","interlocking blocks","128667.58","Pavement blocks","","",""
"27D","17-18","","name plates","130643.43","Nameplates","","",""
"27D","17-18","","name plates","131519.95","Nameplates","","",""
"27C","17-18","","concretization","189469.94","Concretization","","",""
"27C","17-18","","drainage ","94809.05","Drainage","","",""
"24A","17-18","","kapdi bags","200000","Bags","","",""
"24A","17-18","","kapdi bags","200000","Bags","","",""
"24A","17-18","","kapdi bags","200000","Bags","","",""
"27B","17-18","","rada roda","82752.6","Cleaning","","",""
"27C","17-18","","concretization","189038.25","Concretization","","",""
"27C","17-18","","rada roda","189070.9","Cleaning","","",""
"27C","17-18","","rada roda","176457.75","Cleaning","","",""
"25C","17-18","","bhint bandhne","139993.27","Fencing","","",""
"24B","17-18","","road","139395.59","Road","","",""
"24B","17-18","","2 par galya karne","152693.07","Road","","",""
"24B","17-18","","road","161573.79","Road","","",""
"24B","17-18","","road","160946.41","Road","","",""
"25D","17-18","","sign boards","146979.12","Nameplates","","",""
"27A","17-18","","chamber repair","170495.07","Drainage","","",""
"24C","17-18","","drainage cleaning","177124.86","Drainage","","",""
"24C","17-18","","drainage cleaning","170693.83","Drainage","","",""
"24C","17-18","","rada roda","188031.59","Cleaning","","",""
"24C","17-18","","drainage cleaning","182692.41","Drainage","","",""
"25A","17-18","","disha darshak falat","182993.92","Nameplates","","",""
"25B","17-18","","disha darshak falat","162903.93","Nameplates","","",""
"27D","17-18","","gym development","125697.32","Gym","","",""
"27D","17-18","","mandir","116911.74","Buildings","","",""
"25A","17-18","","benches","188381.15","Benches","","",""
"25A","17-18","","benches","180025.47","Benches","","",""
"27B","17-18","","drainage cleaning","181019.1","Drainage","","",""
"24A","21-22","1","electricity works","200000","Electrification","","",""
"24A","21-22","2","electricity works","200000","Electrification","","",""
"24A","21-22","3","wiring works","200000","Electrification","","",""
"24A","21-22","4","","200000","Electrification","","",""
"24A","21-22","5","light pole fixing","200000","Electrification","","",""
"24A","21-22","6","","200000","","","",""
"24A","21-22","7","","200000","","","",""
"24A","21-22","8","","200000","","","",""
"24A","21-22","9","","200000","","","",""
"24A","21-22","10","","","","","",""
"","21-22","11","","","","","",""
"","21-22","12","","","","","",""
"","21-22","13","","","","","",""
"","21-22","14","","","","","",""
"","21-22","15","","","","","",""
"","21-22","16","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
"","21-22","","","","","","",""
